step,tenant_id,workload_type,gpu_type,gpu_hours,provider_id,accepted,price_usd_per_hour,latency_ms,reason
32,tenant-research,3d_rendering,RTX4090,2.43,render,1,0.9,420.0,ok
32,tenant-research,general_compute,A100,0.611,akash,1,1.8,300.0,ok
32,tenant-research,general_compute,A100,1.219,akash,1,1.8,300.0,ok
32,tenant-research,llm_inference,A100,0.605,akash,1,1.8,300.0,ok
32,tenant-research,general_compute,A100,1.538,akash,1,1.8,300.0,ok
32,tenant-research,llm_inference,A100,0.833,akash,1,1.8,300.0,ok
32,tenant-research,llm_inference,A100,0.916,akash,1,1.8,300.0,ok
32,tenant-gaming,llm_inference,A100,0.711,akash,1,1.8,300.0,ok
32,tenant-gaming,cloud_gaming,A100,1.269,akash,1,1.8,300.0,ok
32,tenant-gaming,llm_inference,A100,0.484,akash,1,1.8,300.0,ok
32,tenant-gaming,llm_inference,A100,0.235,akash,1,1.8,300.0,ok
32,tenant-gaming,general_compute,A100,1.516,akash,1,1.8,300.0,ok
32,tenant-gaming,cloud_gaming,A100,1.253,akash,1,1.8,300.0,ok
32,tenant-gaming,general_compute,A100,1.146,akash,1,1.8,300.0,ok
32,tenant-gaming,cloud_gaming,A100,0.759,akash,1,1.8,300.0,ok
32,tenant-gaming,llm_inference,A100,0.615,akash,1,1.8,300.0,ok
32,tenant-gaming,llm_inference,A100,0.66,akash,1,1.8,300.0,ok
32,tenant-gaming,cloud_gaming,A100,0.891,akash,1,1.8,300.0,ok
32,tenant-render,3d_rendering,RTX4090,1.69,vast,1,0.8,380.0,ok
32,tenant-render,3d_rendering,RTX4090,1.209,vast,1,0.8,380.0,ok
32,tenant-render,3d_rendering,RTX4090,2.923,vast,1,0.8,380.0,ok
32,tenant-render,3d_rendering,RTX4090,2.881,vast,1,0.8,380.0,ok
32,tenant-render,3d_rendering,RTX4090,1.624,vast,1,0.8,380.0,ok
32,tenant-render,3d_rendering,RTX4090,1.414,vast,1,0.8,380.0,ok
32,tenant-render,3d_rendering,RTX4090,1.952,vast,1,0.8,380.0,ok
32,tenant-render,3d_rendering,RTX4090,2.394,render,1,0.9,420.0,ok
32,tenant-dao,llm_inference,A100,0.44,flux,1,1.7,330.0,ok
32,tenant-dao,general_compute,A100,0.673,flux,1,1.7,330.0,ok
32,tenant-dao,general_compute,A100,1.472,flux,1,1.7,330.0,ok
33,tenant-research,general_compute,A100,0.866,akash,1,1.8,300.0,ok
33,tenant-research,llm_training,H100,4.121,aethir,1,3.5,260.0,ok
33,tenant-research,llm_inference,A100,0.967,akash,1,1.8,300.0,ok
33,tenant-research,llm_training,H100,5.835,aethir,1,3.5,260.0,ok
33,tenant-research,llm_training,H100,7.483,aethir,1,3.5,260.0,ok
33,tenant-research,llm_inference,A100,0.223,akash,1,1.8,300.0,ok
33,tenant-research,3d_rendering,RTX4090,1.395,render,1,0.9,420.0,ok
33,tenant-research,llm_inference,A100,0.511,akash,1,1.8,300.0,ok
33,tenant-research,general_compute,A100,0.809,akash,1,1.8,300.0,ok
33,tenant-gaming,llm_inference,A100,0.847,akash,1,1.8,300.0,ok
33,tenant-gaming,cloud_gaming,A100,0.602,akash,1,1.8,300.0,ok
33,tenant-gaming,general_compute,A100,0.78,akash,1,1.8,300.0,ok
33,tenant-gaming,cloud_gaming,A100,0.958,akash,1,1.8,300.0,ok
33,tenant-gaming,cloud_gaming,A100,1.363,akash,1,1.8,300.0,ok
33,tenant-gaming,llm_inference,A100,0.711,akash,1,1.8,300.0,ok
33,tenant-gaming,llm_inference,A100,0.689,akash,1,1.8,300.0,ok
33,tenant-gaming,llm_inference,A100,0.478,akash,1,1.8,300.0,ok
33,tenant-gaming,general_compute,A100,1.426,akash,1,1.8,300.0,ok
33,tenant-gaming,general_compute,A100,1.559,akash,1,1.8,300.0,ok
33,tenant-render,3d_rendering,RTX4090,1.268,vast,1,0.8,380.0,ok
33,tenant-render,3d_rendering,RTX4090,1.611,vast,1,0.8,380.0,ok
33,tenant-render,3d_rendering,RTX4090,2.387,vast,1,0.8,380.0,ok
33,tenant-render,3d_rendering,RTX4090,1.836,vast,1,0.8,380.0,ok
33,tenant-render,3d_rendering,RTX4090,1.767,vast,1,0.8,380.0,ok
33,tenant-render,3d_rendering,RTX4090,2.271,vast,1,0.8,380.0,ok
33,tenant-render,3d_rendering,RTX4090,2.291,render,1,0.9,420.0,ok
33,tenant-dao,general_compute,A100,1.332,flux,1,1.7,330.0,ok
33,tenant-dao,llm_inference,A100,0.312,akash,1,1.8,300.0,ok
33,tenant-dao,llm_inference,A100,0.561,akash,1,1.8,300.0,ok
33,tenant-dao,llm_inference,A100,0.487,akash,1,1.8,300.0,ok
33,tenant-dao,llm_inference,A100,0.309,akash,1,1.8,300.0,ok
33,tenant-dao,general_compute,A100,1.946,akash,1,1.8,300.0,ok
33,tenant-dao,llm_inference,A100,0.596,flux,1,1.7,330.0,ok
33,tenant-dao,general_compute,A100,1.123,flux,1,1.7,330.0,ok
34,tenant-research,llm_training,H100,3.216,aethir,1,3.5,260.0,ok
34,tenant-research,general_compute,A100,0.938,akash,1,1.8,300.0,ok
34,tenant-research,llm_training,H100,6.763,aethir,1,3.5,260.0,ok
34,tenant-research,llm_training,H100,6.201,aethir,1,3.5,260.0,ok
34,tenant-research,general_compute,A100,1.649,akash,1,1.8,300.0,ok
34,tenant-research,llm_inference,A100,0.291,akash,1,1.8,300.0,ok
34,tenant-research,llm_training,H100,8.426,aethir,1,3.5,260.0,ok
34,tenant-research,general_compute,A100,1.05,akash,1,1.8,300.0,ok
34,tenant-research,general_compute,A100,0.562,akash,1,1.8,300.0,ok
34,tenant-research,general_compute,A100,1.32,akash,1,1.8,300.0,ok
34,tenant-research,general_compute,A100,0.654,akash,1,1.8,300.0,ok
34,tenant-gaming,general_compute,A100,1.627,akash,1,1.8,300.0,ok
34,tenant-gaming,cloud_gaming,A100,1.499,akash,1,1.8,300.0,ok
34,tenant-gaming,cloud_gaming,A100,0.849,akash,1,1.8,300.0,ok
34,tenant-gaming,general_compute,A100,1.159,akash,1,1.8,300.0,ok
34,tenant-gaming,general_compute,A100,1.663,akash,1,1.8,300.0,ok
34,tenant-gaming,cloud_gaming,A100,1.311,akash,1,1.8,300.0,ok
34,tenant-gaming,llm_inference,A100,0.481,akash,1,1.8,300.0,ok
34,tenant-gaming,llm_inference,A100,0.706,akash,1,1.8,300.0,ok
34,tenant-gaming,cloud_gaming,A100,0.639,akash,1,1.8,300.0,ok
34,tenant-gaming,cloud_gaming,A100,0.707,akash,1,1.8,300.0,ok
34,tenant-render,3d_rendering,RTX4090,2.078,vast,1,0.8,380.0,ok
34,tenant-render,3d_rendering,RTX4090,2.408,vast,1,0.8,380.0,ok
34,tenant-render,3d_rendering,RTX4090,1.535,vast,1,0.8,380.0,ok
34,tenant-render,general_compute,A100,1.978,vast,1,1.4,380.0,ok
34,tenant-render,3d_rendering,RTX4090,1.19,vast,1,0.8,380.0,ok
34,tenant-render,general_compute,A100,1.679,vast,1,1.4,380.0,ok
34,tenant-render,general_compute,A100,1.989,vast,1,1.4,380.0,ok
34,tenant-render,general_compute,A100,0.69,vast,1,1.4,380.0,ok
34,tenant-render,general_compute,A100,0.875,vast,1,1.4,380.0,ok
34,tenant-dao,general_compute,A100,1.743,flux,1,1.7,330.0,ok
34,tenant-dao,general_compute,A100,1.514,flux,1,1.7,330.0,ok
34,tenant-dao,llm_inference,A100,0.662,akash,1,1.8,300.0,ok
34,tenant-dao,llm_inference,A100,0.531,akash,1,1.8,300.0,ok
34,tenant-dao,llm_inference,A100,0.707,flux,1,1.7,330.0,ok
34,tenant-dao,general_compute,A100,0.64,akash,1,1.8,300.0,ok
35,tenant-research,general_compute,A100,1.054,flux,1,1.7,330.0,ok
35,tenant-research,general_compute,A100,0.991,flux,1,1.7,330.0,ok
35,tenant-research,llm_training,H100,8.419,aethir,1,3.5,260.0,ok
35,tenant-research,general_compute,A100,1.596,flux,1,1.7,330.0,ok
35,tenant-research,llm_inference,A100,0.731,flux,1,1.7,330.0,ok
35,tenant-research,llm_inference,A100,0.251,flux,1,1.7,330.0,ok
35,tenant-research,llm_inference,A100,0.374,flux,1,1.7,330.0,ok
35,tenant-research,llm_inference,A100,0.369,flux,1,1.7,330.0,ok
35,tenant-gaming,cloud_gaming,A100,1.328,aethir,1,2.5,260.0,ok
35,tenant-gaming,cloud_gaming,A100,1.078,aethir,1,2.5,260.0,ok
35,tenant-gaming,llm_inference,A100,0.588,aethir,1,2.5,260.0,ok
35,tenant-gaming,cloud_gaming,A100,1.183,aethir,1,2.5,260.0,ok
35,tenant-gaming,cloud_gaming,A100,0.6,aethir,1,2.5,260.0,ok
35,tenant-gaming,llm_inference,A100,0.568,aethir,1,2.5,260.0,ok
35,tenant-gaming,cloud_gaming,A100,1.358,aethir,1,2.5,260.0,ok
35,tenant-gaming,cloud_gaming,A100,0.501,aethir,1,2.5,260.0,ok
35,tenant-gaming,general_compute,A100,0.803,aethir,1,2.5,260.0,ok
35,tenant-gaming,llm_inference,A100,0.306,aethir,1,2.5,260.0,ok
35,tenant-gaming,llm_inference,A100,0.327,aethir,1,2.5,260.0,ok
35,tenant-render,3d_rendering,RTX4090,1.501,vast,1,0.8,380.0,ok
35,tenant-render,3d_rendering,RTX4090,2.808,vast,1,0.8,380.0,ok
35,tenant-render,3d_rendering,RTX4090,1.793,vast,1,0.8,380.0,ok
35,tenant-render,3d_rendering,RTX4090,2.399,vast,1,0.8,380.0,ok
35,tenant-render,3d_rendering,RTX4090,2.311,vast,1,0.8,380.0,ok
35,tenant-render,general_compute,A100,0.502,vast,1,1.4,380.0,ok
35,tenant-render,3d_rendering,RTX4090,1.265,render,1,0.9,420.0,ok
35,tenant-render,3d_rendering,RTX4090,2.36,render,1,0.9,420.0,ok
35,tenant-render,3d_rendering,RTX4090,2.391,vast,1,0.8,380.0,ok
35,tenant-dao,general_compute,A100,1.982,flux,1,1.7,330.0,ok
35,tenant-dao,llm_inference,A100,0.306,flux,1,1.7,330.0,ok
35,tenant-dao,llm_inference,A100,0.506,flux,1,1.7,330.0,ok
35,tenant-dao,general_compute,A100,0.654,flux,1,1.7,330.0,ok
35,tenant-dao,llm_inference,A100,0.905,flux,1,1.7,330.0,ok
36,tenant-research,general_compute,A100,0.7,flux,1,1.7,330.0,ok
36,tenant-research,general_compute,A100,0.714,flux,1,1.7,330.0,ok
36,tenant-research,llm_inference,A100,0.207,flux,1,1.7,330.0,ok
36,tenant-research,3d_rendering,RTX4090,1.88,render,1,0.9,420.0,ok
36,tenant-research,general_compute,A100,1.442,flux,1,1.7,330.0,ok
36,tenant-research,llm_training,H100,5.882,aethir,1,3.5,260.0,ok
36,tenant-research,3d_rendering,RTX4090,2.72,render,1,0.9,420.0,ok
36,tenant-research,llm_training,H100,3.703,aethir,1,3.5,260.0,ok
36,tenant-research,general_compute,A100,1.384,flux,1,1.7,330.0,ok
36,tenant-research,llm_inference,A100,0.971,flux,1,1.7,330.0,ok
36,tenant-research,llm_inference,A100,0.312,flux,1,1.7,330.0,ok
36,tenant-research,llm_training,H100,3.59,aethir,1,3.5,260.0,ok
36,tenant-gaming,llm_inference,A100,0.68,aethir,1,2.5,260.0,ok
36,tenant-gaming,llm_inference,A100,0.823,aethir,1,2.5,260.0,ok
36,tenant-gaming,llm_inference,A100,0.878,aethir,1,2.5,260.0,ok
36,tenant-gaming,llm_inference,A100,0.441,aethir,1,2.5,260.0,ok
36,tenant-gaming,llm_inference,A100,0.608,aethir,1,2.5,260.0,ok
36,tenant-gaming,llm_inference,A100,0.436,aethir,1,2.5,260.0,ok
36,tenant-gaming,cloud_gaming,A100,1.398,aethir,1,2.5,260.0,ok
36,tenant-gaming,general_compute,A100,1.242,aethir,1,2.5,260.0,ok
36,tenant-gaming,cloud_gaming,A100,1.0,aethir,1,2.5,260.0,ok
36,tenant-gaming,llm_inference,A100,0.623,aethir,1,2.5,260.0,ok
36,tenant-gaming,general_compute,A100,1.98,aethir,1,2.5,260.0,ok
36,tenant-gaming,general_compute,A100,0.698,aethir,1,2.5,260.0,ok
36,tenant-gaming,general_compute,A100,1.353,aethir,1,2.5,260.0,ok
36,tenant-gaming,cloud_gaming,A100,1.183,aethir,1,2.5,260.0,ok
36,tenant-render,general_compute,A100,0.525,vast,1,1.4,380.0,ok
36,tenant-render,3d_rendering,RTX4090,1.524,vast,1,0.8,380.0,ok
36,tenant-render,3d_rendering,RTX4090,1.121,vast,1,0.8,380.0,ok
36,tenant-render,general_compute,A100,1.26,vast,1,1.4,380.0,ok
36,tenant-render,3d_rendering,RTX4090,2.002,vast,1,0.8,380.0,ok
36,tenant-render,3d_rendering,RTX4090,2.404,vast,1,0.8,380.0,ok
36,tenant-render,3d_rendering,RTX4090,2.073,vast,1,0.8,380.0,ok
36,tenant-render,3d_rendering,RTX4090,1.555,vast,1,0.8,380.0,ok
36,tenant-dao,llm_inference,A100,0.609,flux,1,1.7,330.0,ok
37,tenant-research,llm_inference,A100,0.513,flux,1,1.7,330.0,ok
37,tenant-research,3d_rendering,RTX4090,2.669,render,1,0.9,420.0,ok
37,tenant-research,3d_rendering,RTX4090,1.132,render,1,0.9,420.0,ok
37,tenant-research,3d_rendering,RTX4090,2.46,render,1,0.9,420.0,ok
37,tenant-research,general_compute,A100,0.587,flux,1,1.7,330.0,ok
37,tenant-research,llm_training,H100,6.041,aethir,1,3.5,260.0,ok
37,tenant-research,llm_inference,A100,0.687,flux,1,1.7,330.0,ok
37,tenant-research,llm_inference,A100,0.793,flux,1,1.7,330.0,ok
37,tenant-research,general_compute,A100,0.679,flux,1,1.7,330.0,ok
37,tenant-research,general_compute,A100,1.552,flux,1,1.7,330.0,ok
37,tenant-research,llm_training,H100,9.671,aethir,1,3.5,260.0,ok
37,tenant-gaming,llm_inference,A100,0.826,aethir,1,2.5,260.0,ok
37,tenant-gaming,llm_inference,A100,0.334,aethir,1,2.5,260.0,ok
37,tenant-gaming,cloud_gaming,A100,1.281,aethir,1,2.5,260.0,ok
37,tenant-gaming,cloud_gaming,A100,1.386,aethir,1,2.5,260.0,ok
37,tenant-gaming,llm_inference,A100,0.223,aethir,1,2.5,260.0,ok
37,tenant-gaming,general_compute,A100,0.908,aethir,1,2.5,260.0,ok
37,tenant-gaming,cloud_gaming,A100,1.212,aethir,1,2.5,260.0,ok
37,tenant-gaming,llm_inference,A100,0.262,aethir,1,2.5,260.0,ok
37,tenant-gaming,llm_inference,A100,0.488,aethir,1,2.5,260.0,ok
37,tenant-gaming,llm_inference,A100,0.654,aethir,1,2.5,260.0,ok
37,tenant-gaming,cloud_gaming,A100,0.755,aethir,1,2.5,260.0,ok
37,tenant-gaming,cloud_gaming,A100,1.074,aethir,1,2.5,260.0,ok
37,tenant-gaming,llm_inference,A100,0.383,aethir,1,2.5,260.0,ok
37,tenant-gaming,llm_inference,A100,0.235,aethir,1,2.5,260.0,ok
37,tenant-gaming,general_compute,A100,0.867,aethir,1,2.5,260.0,ok
37,tenant-render,3d_rendering,RTX4090,2.862,vast,1,0.8,380.0,ok
37,tenant-render,general_compute,A100,1.329,vast,1,1.4,380.0,ok
37,tenant-render,general_compute,A100,1.611,vast,1,1.4,380.0,ok
37,tenant-render,3d_rendering,RTX4090,1.644,vast,1,0.8,380.0,ok
37,tenant-render,3d_rendering,RTX4090,2.441,vast,1,0.8,380.0,ok
37,tenant-render,3d_rendering,RTX4090,1.156,vast,1,0.8,380.0,ok
37,tenant-dao,llm_inference,A100,0.602,flux,1,1.7,330.0,ok
37,tenant-dao,general_compute,A100,0.769,flux,1,1.7,330.0,ok
37,tenant-dao,general_compute,A100,1.972,flux,1,1.7,330.0,ok
37,tenant-dao,general_compute,A100,0.603,flux,1,1.7,330.0,ok
37,tenant-dao,llm_inference,A100,0.426,flux,1,1.7,330.0,ok
37,tenant-dao,general_compute,A100,0.991,flux,1,1.7,330.0,ok
38,tenant-research,llm_training,H100,6.947,aethir,1,3.5,260.0,ok
38,tenant-research,llm_inference,A100,0.698,flux,1,1.7,330.0,ok
38,tenant-research,llm_inference,A100,0.673,flux,1,1.7,330.0,ok
38,tenant-research,llm_inference,A100,0.818,flux,1,1.7,330.0,ok
38,tenant-research,llm_training,H100,9.303,aethir,1,3.5,260.0,ok
38,tenant-research,general_compute,A100,0.868,flux,1,1.7,330.0,ok
38,tenant-research,llm_training,H100,5.87,aethir,1,3.5,260.0,ok
38,tenant-research,llm_training,H100,5.425,aethir,1,3.5,260.0,ok
38,tenant-research,general_compute,A100,1.816,flux,1,1.7,330.0,ok
38,tenant-gaming,general_compute,A100,0.502,aethir,1,2.5,260.0,ok
38,tenant-gaming,llm_inference,A100,0.879,aethir,1,2.5,260.0,ok
38,tenant-gaming,llm_inference,A100,0.283,aethir,1,2.5,260.0,ok
38,tenant-gaming,llm_inference,A100,0.391,aethir,1,2.5,260.0,ok
38,tenant-gaming,llm_inference,A100,0.248,aethir,1,2.5,260.0,ok
38,tenant-gaming,general_compute,A100,1.567,aethir,1,2.5,260.0,ok
38,tenant-gaming,cloud_gaming,A100,1.421,aethir,1,2.5,260.0,ok
38,tenant-gaming,general_compute,A100,1.28,aethir,1,2.5,260.0,ok
38,tenant-gaming,llm_inference,A100,0.498,aethir,1,2.5,260.0,ok
38,tenant-gaming,general_compute,A100,0.627,aethir,1,2.5,260.0,ok
38,tenant-gaming,cloud_gaming,A100,0.634,aethir,1,2.5,260.0,ok
38,tenant-render,3d_rendering,RTX4090,1.87,vast,1,0.8,380.0,ok
38,tenant-render,general_compute,A100,0.855,vast,1,1.4,380.0,ok
38,tenant-render,3d_rendering,RTX4090,1.63,vast,1,0.8,380.0,ok
38,tenant-render,general_compute,A100,1.551,vast,1,1.4,380.0,ok
38,tenant-render,general_compute,A100,0.977,vast,1,1.4,380.0,ok
38,tenant-render,3d_rendering,RTX4090,1.149,vast,1,0.8,380.0,ok
38,tenant-render,3d_rendering,RTX4090,2.56,vast,1,0.8,380.0,ok
38,tenant-render,3d_rendering,RTX4090,1.311,render,1,0.9,420.0,ok
38,tenant-dao,llm_inference,A100,0.573,flux,1,1.7,330.0,ok
38,tenant-dao,llm_inference,A100,0.629,flux,1,1.7,330.0,ok
38,tenant-dao,general_compute,A100,0.811,flux,1,1.7,330.0,ok
38,tenant-dao,llm_inference,A100,0.412,flux,1,1.7,330.0,ok
38,tenant-dao,llm_inference,A100,0.326,flux,1,1.7,330.0,ok
39,tenant-research,3d_rendering,RTX4090,1.081,render,1,0.9,420.0,ok
39,tenant-research,general_compute,A100,0.992,flux,1,1.7,330.0,ok
39,tenant-research,llm_training,H100,4.738,aethir,1,3.5,260.0,ok
39,tenant-research,llm_inference,A100,0.611,flux,1,1.7,330.0,ok
39,tenant-research,3d_rendering,RTX4090,1.52,render,1,0.9,420.0,ok
39,tenant-research,general_compute,A100,0.547,flux,1,1.7,330.0,ok
39,tenant-research,llm_inference,A100,0.562,flux,1,1.7,330.0,ok
39,tenant-research,general_compute,A100,0.875,flux,1,1.7,330.0,ok
39,tenant-gaming,llm_inference,A100,0.843,aethir,1,2.5,260.0,ok
39,tenant-gaming,cloud_gaming,A100,0.512,aethir,1,2.5,260.0,ok
39,tenant-gaming,general_compute,A100,1.974,aethir,1,2.5,260.0,ok
39,tenant-gaming,cloud_gaming,A100,1.324,aethir,1,2.5,260.0,ok
39,tenant-gaming,cloud_gaming,A100,1.13,aethir,1,2.5,260.0,ok
39,tenant-gaming,llm_inference,A100,0.666,aethir,1,2.5,260.0,ok
39,tenant-gaming,cloud_gaming,A100,1.313,aethir,1,2.5,260.0,ok
39,tenant-gaming,cloud_gaming,A100,0.564,aethir,1,2.5,260.0,ok
39,tenant-render,3d_rendering,RTX4090,2.81,vast,1,0.8,380.0,ok
39,tenant-render,general_compute,A100,0.997,vast,1,1.4,380.0,ok
39,tenant-render,3d_rendering,RTX4090,1.922,vast,1,0.8,380.0,ok
39,tenant-render,3d_rendering,RTX4090,2.148,vast,1,0.8,380.0,ok
39,tenant-render,general_compute,A100,1.092,vast,1,1.4,380.0,ok
39,tenant-render,3d_rendering,RTX4090,2.366,vast,1,0.8,380.0,ok
39,tenant-render,3d_rendering,RTX4090,1.429,vast,1,0.8,380.0,ok
39,tenant-render,3d_rendering,RTX4090,1.56,render,1,0.9,420.0,ok
39,tenant-render,general_compute,A100,0.552,vast,1,1.4,380.0,ok
39,tenant-dao,general_compute,A100,0.869,flux,1,1.7,330.0,ok
39,tenant-dao,llm_inference,A100,0.53,flux,1,1.7,330.0,ok
39,tenant-dao,llm_inference,A100,0.249,flux,1,1.7,330.0,ok
39,tenant-dao,llm_inference,A100,0.31,flux,1,1.7,330.0,ok
40,tenant-research,llm_inference,A100,0.705,flux,1,1.7,330.0,ok
40,tenant-research,general_compute,A100,1.692,flux,1,1.7,330.0,ok
40,tenant-research,general_compute,A100,1.673,flux,1,1.7,330.0,ok
40,tenant-research,llm_inference,A100,0.636,flux,1,1.7,330.0,ok
40,tenant-research,llm_inference,A100,0.93,flux,1,1.7,330.0,ok
40,tenant-research,llm_inference,A100,0.511,flux,1,1.7,330.0,ok
40,tenant-research,llm_training,H100,5.232,aethir,1,3.5,260.0,ok
40,tenant-research,llm_training,H100,9.27,aethir,1,3.5,260.0,ok
40,tenant-research,general_compute,A100,0.588,flux,1,1.7,330.0,ok
40,tenant-research,general_compute,A100,1.294,flux,1,1.7,330.0,ok
40,tenant-research,general_compute,A100,1.999,flux,1,1.7,330.0,ok
40,tenant-gaming,general_compute,A100,0.65,aethir,1,2.5,260.0,ok
40,tenant-gaming,llm_inference,A100,0.413,aethir,1,2.5,260.0,ok
40,tenant-gaming,general_compute,A100,1.876,aethir,1,2.5,260.0,ok
40,tenant-gaming,cloud_gaming,A100,1.496,aethir,1,2.5,260.0,ok
40,tenant-gaming,cloud_gaming,A100,1.347,aethir,1,2.5,260.0,ok
40,tenant-gaming,llm_inference,A100,0.484,aethir,1,2.5,260.0,ok
40,tenant-gaming,general_compute,A100,1.768,aethir,1,2.5,260.0,ok
40,tenant-gaming,cloud_gaming,A100,1.093,aethir,1,2.5,260.0,ok
40,tenant-gaming,general_compute,A100,1.546,aethir,1,2.5,260.0,ok
40,tenant-gaming,general_compute,A100,0.542,aethir,1,2.5,260.0,ok
40,tenant-gaming,llm_inference,A100,0.958,aethir,1,2.5,260.0,ok
40,tenant-gaming,llm_inference,A100,0.65,aethir,1,2.5,260.0,ok
40,tenant-gaming,cloud_gaming,A100,1.488,aethir,1,2.5,260.0,ok
40,tenant-gaming,general_compute,A100,1.238,aethir,1,2.5,260.0,ok
40,tenant-gaming,cloud_gaming,A100,0.99,aethir,1,2.5,260.0,ok
40,tenant-render,3d_rendering,RTX4090,2.053,vast,1,0.8,380.0,ok
40,tenant-render,3d_rendering,RTX4090,2.836,vast,1,0.8,380.0,ok
40,tenant-render,3d_rendering,RTX4090,1.261,vast,1,0.8,380.0,ok
40,tenant-render,general_compute,A100,1.878,vast,1,1.4,380.0,ok
40,tenant-render,general_compute,A100,0.985,vast,1,1.4,380.0,ok
40,tenant-render,3d_rendering,RTX4090,2.173,render,1,0.9,420.0,ok
40,tenant-render,general_compute,A100,1.662,vast,1,1.4,380.0,ok
40,tenant-render,general_compute,A100,1.791,vast,1,1.4,380.0,ok
40,tenant-render,general_compute,A100,1.06,vast,1,1.4,380.0,ok
40,tenant-dao,general_compute,A100,1.093,flux,1,1.7,330.0,ok
40,tenant-dao,llm_inference,A100,0.441,flux,1,1.7,330.0,ok
40,tenant-dao,llm_inference,A100,0.326,flux,1,1.7,330.0,ok
40,tenant-dao,general_compute,A100,1.688,flux,1,1.7,330.0,ok
40,tenant-dao,general_compute,A100,1.474,flux,1,1.7,330.0,ok
40,tenant-dao,llm_inference,A100,0.975,flux,1,1.7,330.0,ok
41,tenant-research,general_compute,A100,0.835,flux,1,1.7,330.0,ok
41,tenant-research,llm_inference,A100,0.34,flux,1,1.7,330.0,ok
41,tenant-research,llm_inference,A100,0.751,flux,1,1.7,330.0,ok
41,tenant-research,llm_training,H100,8.102,aethir,1,3.5,260.0,ok
41,tenant-research,general_compute,A100,1.923,flux,1,1.7,330.0,ok
41,tenant-research,llm_inference,A100,0.995,flux,1,1.7,330.0,ok
41,tenant-research,general_compute,A100,0.549,flux,1,1.7,330.0,ok
41,tenant-research,3d_rendering,RTX4090,2.842,render,1,0.9,420.0,ok
41,tenant-gaming,general_compute,A100,0.831,aethir,1,2.5,260.0,ok
41,tenant-gaming,llm_inference,A100,0.949,aethir,1,2.5,260.0,ok
41,tenant-gaming,cloud_gaming,A100,1.245,aethir,1,2.5,260.0,ok
41,tenant-gaming,cloud_gaming,A100,1.482,aethir,1,2.5,260.0,ok
41,tenant-gaming,cloud_gaming,A100,1.385,aethir,1,2.5,260.0,ok
41,tenant-gaming,cloud_gaming,A100,1.209,aethir,1,2.5,260.0,ok
41,tenant-gaming,llm_inference,A100,0.909,aethir,1,2.5,260.0,ok
41,tenant-render,3d_rendering,RTX4090,1.136,vast,1,0.8,380.0,ok
41,tenant-render,3d_rendering,RTX4090,1.216,vast,1,0.8,380.0,ok
41,tenant-render,3d_rendering,RTX4090,1.772,vast,1,0.8,380.0,ok
41,tenant-render,general_compute,A100,1.954,vast,1,1.4,380.0,ok
41,tenant-render,general_compute,A100,1.24,vast,1,1.4,380.0,ok
41,tenant-render,3d_rendering,RTX4090,2.092,vast,1,0.8,380.0,ok
41,tenant-dao,llm_inference,A100,0.584,flux,1,1.7,330.0,ok
41,tenant-dao,general_compute,A100,1.476,flux,1,1.7,330.0,ok
41,tenant-dao,general_compute,A100,0.744,flux,1,1.7,330.0,ok
41,tenant-dao,llm_inference,A100,0.877,flux,1,1.7,330.0,ok
41,tenant-dao,llm_inference,A100,0.455,flux,1,1.7,330.0,ok
41,tenant-dao,general_compute,A100,0.611,flux,1,1.7,330.0,ok
42,tenant-research,general_compute,A100,1.321,flux,1,1.7,330.0,ok
42,tenant-research,general_compute,A100,0.64,flux,1,1.7,330.0,ok
42,tenant-research,llm_inference,A100,0.691,flux,1,1.7,330.0,ok
42,tenant-research,llm_inference,A100,0.225,flux,1,1.7,330.0,ok
42,tenant-research,general_compute,A100,0.747,flux,1,1.7,330.0,ok
42,tenant-research,general_compute,A100,0.736,flux,1,1.7,330.0,ok
42,tenant-research,llm_training,H100,4.439,aethir,1,3.5,260.0,ok
42,tenant-research,llm_training,H100,7.88,aethir,1,3.5,260.0,ok
42,tenant-research,general_compute,A100,1.595,flux,1,1.7,330.0,ok
42,tenant-research,llm_training,H100,4.971,aethir,1,3.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,0.55,aethir,1,2.5,260.0,ok
42,tenant-gaming,llm_inference,A100,0.872,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,0.861,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,0.795,aethir,1,2.5,260.0,ok
42,tenant-gaming,llm_inference,A100,0.68,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,0.526,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,0.792,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,1.344,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,0.897,aethir,1,2.5,260.0,ok
42,tenant-gaming,llm_inference,A100,0.729,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,1.044,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,1.385,aethir,1,2.5,260.0,ok
42,tenant-gaming,cloud_gaming,A100,0.946,aethir,1,2.5,260.0,ok
42,tenant-render,3d_rendering,RTX4090,1.537,vast,1,0.8,380.0,ok
